공고명 (title),주관기관 (agency),기관구분 (agencyType),공고유형 (category),접수시작 KST (applyStartAt),접수마감 KST (applyEndAt),접수중 (isActive),지원대상 (applicantTypes),대상지역 (targetRegions),대상업종 (targetIndustries),업력하한 (minBusinessYears),업력상한 (maxBusinessYears),종업원수상한 (maxEmployees),연매출상한 (maxRevenue),지원금하한 (amountMin),지원금상한 (amountMax),요구인증 (requiredCertifications),대표자연령하한 (minAge),대표자연령상한 (maxAge),법인한정 (corporationOnly),반복여부 (recurrence),요약 (summary),지원자격 원문 (applyTargetDetail),제외대상 원문 (excludeTarget),공고원문 URL (sourceUrl),수집출처 (sourceApi),원본 공고번호 (externalId),적재일시 KST (createdAt),갱신일시 KST (updatedAt),내부 식별자 (id),원문 지역 (raw.rawRegion),원문 공고유형 (raw.rawCategory),원문 지원대상 (raw.rawApplyTarget),원문 업력 (raw.rawBusinessYears),원문 대상연령 (raw.targetAge),원문 담당부서 (raw.department),원문 연락처 (raw.contact),원문 우대사항 (raw.preferential),통합공고 여부 (raw.integratedNotice)
2026년 이천시 청년창업지원센터 입주기업 모집,청강문화산업대학교 산학협력단,공공기관(public),입주공간(space),2026-08-03 00:00,2026-08-28 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,3,,,,,,20,,,단발(once),"청강문화산업대학교 에서 위탁 운영중인 「이천시 청년창업지원센터」에서 혁신적인 기술과 아이디어를 보유한 (예비)창업자를 모집 합니다.
많은 관심과 참여 부탁 드립니다.","■ 19세∼39세 이하 청년 창업자 또는 예비창업자
⦁예비창업자의 경우 입주 후 3개월 이내 사업자등록이 가능한 자
⦁기존창업자의 경우 공고일 기준 사업자등록 3년 미만인 자
※ 입주 직후 본 센터를 본점 주소지로 하여 사업자등록(예비창업자) 또는 사업자등록증 주소지 이전을 완료하여야 함","⦁지원제외업종: 금융 및 보험업, 부동산업, 숙박, 음식점업, 무도장, 스키장, 갬블링, 베팅업, 유흥접객영업(주점 등), 프랜차이즈업 등 지원이 부적합하다고 자체 판단 시
 ⦁국세 또는 지방세 체납자 
   (단, 분납 등을 통해 체납세금을 유예하고 있거나 현재 납부하고 있는 경우 가능) 
 ⦁신청서 및 사업계획서를 허위로 기재한 자 
 ⦁성년후견인(금치산자) 및 한정 성년후견인(한정치산자)
 ⦁기타 자체 심사위원회에서 지원 제외함이 타당하다고 인정하는 자",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178768,kstartup,178768,2026-08-20 18:24,2026-08-21 20:53,9ce6082f-a3c2-4882-b3ba-8f1b1b030f3a,전국,시설ㆍ공간ㆍ보육,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",이천시 청년창업지원센터,0316316394,,N
2026 경제계 주도 대국민 창업·육성 프로젝트 「더하기 창업」 참가팀 모집,머스트액셀러레이터,민간(private),사업화자금(funding),2026-08-10 00:00,2026-08-28 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),"한국경제인협회(FKI)가 창립 65주년을 맞아 추진하는 「2026 경제계 주도 대국민 창업·육성 프로 젝트 - 더하기 창업」 참가팀을 모집합니다.

예비창업자와 초기창업기업을 대상으로 총 100개 팀을 선발하여, 12주간 성장단계별 액셀러레이팅과 한국경제인협회 회원사 연계를 지원할 예정입니다.

관심 있으신 창업자 여러분의 많은 신청을 부탁드립니다.","한국경제인협회(FKI) 회원사와의 협업 및 사업 연계를 희망하는 예비창업자 또는 창업기업

- 트랙1 : 예비창업자 (아이디어 단계 포함)
- 트랙2 : 초기창업기업 (업력 7년 미만) 
※ 신산업 분야의 경우 업력 10년 이내 창업기업 지원 가능
     (신산업 분야: AI, 반도체, 바이오·헬스케어, 디지털헬스, 로봇, 첨단제조, 기후·에너지, 콘텐츠테크 등 분야 스타트업)",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178788,kstartup,178788,2026-08-20 18:24,2026-08-21 20:53,cad14160-153b-4151-8ca9-2c4f83ccc000,전국,사업화,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",글로벌사업본부,0322281715,,N
『2026년 서울바이오허브- (일본 제약기업) 마루호 오픈이노베이션 프로그램』참여기업 모집,서울바이오허브,공공기관(public),사업화자금(funding),2026-08-10 00:00,2026-08-28 23:59,Y,개인사업자(individual) | 법인(corporate),,,,10,,,,,,20,,,단발(once),"서울특별시가 조성하고, 한국과학기술연구원과 고려대학교가 운영하는 서울바이오허브에서 바이오‧의료 스타트업 성장지원을 위한 일본 마루호 제약기업 오픈이노베이션 프로그램에 참여할 바이오‧의료 스타트업을 아래와 같이 모집하오니 많은 신청 바랍니다.","■ 지원대상 : 마루호의 기술 수요와 관련하여 협업 가능한 국내 창업 8년 이내 바이오‧의료 기업 (공고일 기준)
■ 기술분야 : 스킨케어, 가려움증 케어, 제제기술 등 피부질환 관련 기술",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178849,kstartup,178849,2026-08-20 18:24,2026-08-21 20:53,eb7457a1-887d-4956-a15d-bac55f831649,전국,사업화,일반기업,"7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",성장지원팀,0222003343,,N
2026년 대전 스타트업 원스톱 지원센터 아카데미 2회차,대전창조경제혁신센터,민간(private),교육·멘토링(education),2026-08-10 00:00,2026-08-28 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),대전,,,3,,,,,,,,,단발(once),대전창조경제혁신센터의 지원계획을 다음과 같이 공고하오니 참여를 희망하는 창업팀은 안내에 따라 신청하시기 바랍니다.,"■ 모집 대상: 대전시 소재 (예비)창업기업
■ 모집 인원: 프로그램별 30명 내외 (선착순 마감)",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178860,kstartup,178860,2026-08-20 18:24,2026-08-21 20:53,ac3b2e15-4977-466e-8596-a866a599eaed,대전,창업교육,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",교육사업부,0424710902,,N
제품 런칭 패키지 수혜기업 모집(~8/28),경북대학교 스타트업지원센터장,공공기관(public),입주공간(space),2026-08-14 00:00,2026-08-28 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,20,,,단발(once),포장(패키징) 제작 또는 국내·외 전시회 참가를 지원하는 제품 런칭 패키지를 공고하오니 관심 있는 분들의 많은 참여 바랍니다.,"● 포장(패키지) 제작 : 대구지역 제조 분야 예비창업자 또는 제조기업
● 국내·외 전시회 참가 : 국내 제조기업(지역/업력 제한 없음)",공고문 참조,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178918,kstartup,178918,2026-08-20 18:24,2026-08-21 20:53,f611c3c6-e1a5-4cd2-afe5-c2709765ce3a,전국,시설ㆍ공간ㆍ보육,"일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",크리에이티브팩토리,0532194105,,Y
초도물량 양산 패키지 수혜기업 모집(~8/28),경북대학교 스타트업지원센터장,공공기관(public),입주공간(space),2026-08-14 00:00,2026-08-28 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),대구,,,10,,,,,,20,,,단발(once),대구소재 제조 분야 예비창업자 및 기업에 금형 설계·제작과 초도물량 생산을 지원하는 초도물량 양산 패키지를 공고하오니 관심 있는 분들의 많은 참여 바랍니다.,"대구소재 제조 분야 예비창업자 및 기업
(모빌리티/ICT/의료·헬스 우대)",공고문 참조,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178919,kstartup,178919,2026-08-20 18:24,2026-08-21 20:53,451e90e4-34e8-40db-a2d5-1de53f548307,대구,시설ㆍ공간ㆍ보육,"대학생,일반인,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",크리에이티브팩토리,0532194105,,Y
일본 오사카(간사이) 지역 진출 지원사업 Plug in: Osaka #12 참가 스타트업 모집(~8/28 17:59까지),(재)부산창조경제혁신센터,공공기관(public),수출·해외진출(export),2026-08-14 00:00,2026-08-28 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,7,,,,,,,,,단발(once),"(재)부산창조경제혁신센터에서는 국내 유망한 스타트업의 일본 간사이 지역 진출 및 현지 대·중견기업과의 1:1 밋업 기회 등을 제공하기 위해「Plug in: Osaka #12」에 참여할 기업을 아래와 같이 모집하오니, 많은 관심과 참여 바랍니다.","(모집분야) 라이프 사이언스(Life Sciences)
※ 라이프사이언스란, 바이오·헬스케어를 기반으로 의약품, 의료기기, 진단, 디지털헬스 등 생명과 건강 관련 제품 및 서비스를 개발하는 산업 분야를 의미함
□ (모집규모) 7개사 내외(전국 소재 4개사, 부산 소재 3개사)
※ 전국 소재 및 부산 소재 트랙별 모집규모를 구분하여 선정
전국 소재 : (4개사 내외) 전국 소재 라이프사이언스 분야 스타트업
부산 소재 : (3개사 내외) 부산 소재(본사, 지사, 연구소 등) 사업장을 보유한 라이프사이언스 분야 스타트업",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178920,kstartup,178920,2026-08-20 18:24,2026-08-21 20:53,d1ac04da-974f-41ed-95f0-0538a9840f25,전국,판로ㆍ해외진출,"일반인,일반기업,1인 창조기업",7년미만,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",글로벌OI팀,0517498947,,N
2026년 2nd S.Stage 개최 안내,서울창조경제혁신센터,공공기관(public),경진대회·행사(contest),2026-08-03 00:00,2026-08-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),"서울창조경제혁신센터에서 8월 3일(월)부터 8월 30일(일)까지
2026년 2nd S.Stage 프로그램을 개최합니다.

우수 스타트업분들의 많은 관심 부탁 드립니다.","- 토스뱅크: 사업자 계좌 연계 솔루션, 포용금융, 비이자수익, 리테일자산관리, 해외뱅킹, 기타
- 한국평가데이터: 리스크 관리, 데이터 자산화, 내부통제, 업무 자동화
- 현대홈쇼핑: 차별화 상품 발굴 및 혁신소재/기술 협업을 통한 상품 개발, AI 등 Tech 기반 시스템 개선을 통한 업무 효율화, 기타 협업 가능한 비즈니스
- DB손해보험: 고객 일상케어, 영업지원&제휴, 신상품 개발, 기타 
- LG화학: 반도체 소재/접착제, 자동차(EV 포함) 로봇 항공/드론, AI Datacenter ESS에너지",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178721,kstartup,178721,2026-08-20 18:24,2026-08-21 20:53,f244d258-ed3f-4c3e-8d47-45760f81ad50,전국,행사ㆍ네트워크,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",오픈이노베이션3팀,027499501,,N
"2026 창업오디션, 고양IR데이 참가기업 추가모집",고양시장,민간(private),경진대회·행사(contest),2026-08-05 00:00,2026-08-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,7,,,,,,,,,단발(once),"고양시가 주최하는 「2026 창업오디션, 고양 IR데이」에 우수 창업기업의 참여 기회를 확대하고자 아래와 같이 참가기업을 추가 모집하오니, 많은 관심과 참여를 바랍니다.","◦ 공고일 기준, 고양시 소재 또는 고양시로 1년 이내 이전* 예정인 기업 중 업력 7년 이내 창업기업 또는 예비창업자 (설립연월일 : 2019. 8. 5. 이후)
* 본사 또는 지사·지점, 부설연구소, 공장의 사업장 등 이전(신규 설치 포함)
◦ 기존 고양 IR데이 프로그램(2021~2025) 신청기업도 재신청 가능
◦ 투자유치를 진행 중이신 스타트업이시라면 누구나 참여 가능하며, 고양시 소재가 아니더라도 추후 이전 확약을 통해 지원 가능합니다.","1. 국세 또는 지방세를 체납 중(징수유예 포함)인 자(기업)
2. 한국신용정보원의 “일반신용정보관리규약”에 따라 연체, 대위변제·대지급, 부도, 관련인, 금융질서문란, 화의·법정관리·기업회생신청·청산절차 등 정보가 등록되어 있는 자(기업)
* 단, 신용회복위원회의 프리워크아웃, 개인워크아웃 제도에서 채무조정합의서를 체결한 경우, 법원의 개인회생 제도에서 변제계획인가를 받거나 파산면책 선고자, 회생인가를 받은 기업은 신청 가능
3. 신청요건에 적합하지 않거나 신청내용이 사업목적에 부합하지 않는 경우
4. 신청일 현재 휴업중인 기업
5. 기타 참여 제한의 사유가 있다고 인정하는 자(기업)",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178810,kstartup,178810,2026-08-20 18:24,2026-08-21 20:53,01c8257d-0a21-40e6-b503-9f699cb867e5,전국,행사ㆍ네트워크,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",스케일업팀,0262466858,,Y
[제2서울핀테크랩] 서울 핀테크 위크 2026 제2서울핀테크랩 데모데이 with 네이버클라우드 참가기업 모집,제2서울핀테크랩,민간(private),입주공간(space),2026-08-10 00:00,2026-08-30 23:59,Y,개인사업자(individual) | 법인(corporate),,,,3,,,,,,20,,,단발(once),서울특별시와 제2서울핀테크랩에서 핀테크 스타트업의 성과 확산 및 후속 투자유치를 지원하기 위해 서울 핀테크 위크 2026『제2서울핀테크랩 데모데이 with 네이버클라우드』프로그램에 참가할 우수한 기업을 다음과 같이 모집합니다.,"제2서울핀테크랩 현 입주·멤버십 기업* 또는 창업 3년 이내**핀테크 분야 스타트업
 * 제2서울핀테크랩 현 입주·멤버십 기업 연차무관
 ** 공고일 기준",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178858,kstartup,178858,2026-08-20 18:24,2026-08-21 20:53,1f2a9a2e-bfad-4084-80af-4e5ff08efe82,전국,시설ㆍ공간ㆍ보육,일반기업,3년미만,"만 20세 이상 ~ 만 39세 이하,만 40세 이상",제2서울핀테크랩,07042369504,,Y
2026년 판로확대 지원 참여 소상공인 모집(셀러허브),중소상공인희망재단,민간(private),수출·해외진출(export),2026-08-04 00:00,2026-08-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),소상공인의 온라인 판로확대를 위해 쇼핑몰 통합관리부터 입점 및 판매대행까지 가능한 입점형 쇼핑몰 통합관리 솔루션을 지원합니다.,판로 확대를 희망하는 소상공인,"· 사업자등록증이 없거나 휴·폐업중인 사업체
· 정부지원 제한 대상 업종·품목 등 판매자(유흥/향락 등)
· 프랜차이즈 가맹본부 또는 가맹점(공정위 등록 가맹사업자 기준)
· 「2026년 판로확대 지원(사방넷)」 사업에 참여 중인 사업체",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178871,kstartup,178871,2026-08-20 18:24,2026-08-21 20:53,08c411e8-17bc-4f07-a83a-d1e3da736c35,전국,판로ㆍ해외진출,"청소년,대학생,일반인,일반기업,1인 창조기업","1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",디지털혁신사업부,07042678256,,N
2026 시제품 제작 구현을 위한 소싱 디렉팅 운영,차세대융합기술연구원,공공기관(public),교육·멘토링(education),2026-03-30 00:00,2026-08-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),경기,,,7,,,,,,,,,단발(once),2026 시제품 제작 구현을 위한 소싱 디렉팅 운영을 다음과 진행하오니 많은 관심과 참여 바랍니다.,경기도 내 ICT 제조 분야 (예비)창업자 또는 소재지 창업 기업 (7년 이내),,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=176961,kstartup,176961,2026-08-20 18:25,2026-08-21 20:53,4f294a48-3aa3-46da-8ae2-79ba0617de55,경기,멘토링ㆍ컨설팅ㆍ교육,"대학생,일반인,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",연구기획실 메이커스페이스 전문랩,0318889569,,N
2026 관악S밸리 GROW-UP 기술컨설팅 참여기업 모집,(재)관악중소벤처진흥원장,공공기관(public),사업화자금(funding),2026-05-01 00:00,2026-08-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),서울,,,7,,,,,,,,,단발(once),"기술 개발상의 애로사항을 겪고 있는 벤처‧창업기업의 문제를 해결하고 새로운 성장 동력 발굴을 지원함으로써 기업의 지속적 성장을 견인하고자, 2026 관악S밸리 GROW-UP 기술컨설팅 참여기업을 다음과 같이 공모하오니, 벤처·창업기업들의 많은 참여 바랍니다.","■ 신청자격: 기술 개발상 애로사항을 겪는 창업 7년 이내 기업
               (연구개발 인력 2인 이상 보유)
    - 2019. 5. 1. 이후 창업을 시작한 기업(예비창업자 제외)
    - 개인사업자의 경우 사업자등록증상 개업연월일, 법인의 경우 법인등기부등본상 법인설립등기일 기준으로 판단  ※「중소기업창업지원법 시행령」제3조(창업기업의 범위) 기준 적용
    - 공동대표로 구성된 기업의 경우, 대표자 전원이 제외 대상에 해당하지 않아야 함
    - 의뢰한 모든 건에 대해 1차 기술컨설팅이 이루어지며, 2차 기술컨설팅 진행으로 사업화지원금을 지원받고자하는 기업은 관악구에 주소지를 두고 2026년 12월 31일까지 유지해야 함
        ※ 사업장 확인 후 사업화지원금 교부","■ 제외대상
    ① 신청서, 사업계획서를 허위로 기재한 경우
    ② 지원 제외대상 업종으로 본 사업에 신청하고자 하는 자
      ※ 지원 제외대상 업종 : 금융 및 보험업, 부동산업, 숙박 및 음식점업, 유흥주점업, 무도장 운영업, 골프장 및 스키장 운영업, 기타 겜블링 및 베팅업, 기타 개인 서비스업 및 단순 제조업 등
      ※ 제외대상 업종에 해당하더라도 혁신 기술과 접목한 업종(IT 금융 플랫폼 등)은 참여가능하나, 사행산업 등 경제질서 및 미풍양속에 어긋나는 업종의 경우 제외 
    ③ 국세 및 지방세 체납 또는 금융기관 등으로부터 채무불이행으로 규제중인 자
    ④ 현재 중앙정부, 타 지자체, 공공기관 등에서 시행하는 유사·동일한 기술개발 지원 사업에 참여 중인 자로 수혜기간이 중복되는 경우",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177505,kstartup,177505,2026-08-20 18:25,2026-08-21 20:53,a465c077-5b46-4b71-a2fa-a7d6d07f6a02,서울,사업화,"일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",기업성장지원팀,028710529,,Y
